,0
16238,1
16239,0
16240,0
16241,3
16242,3
16243,0
16244,2
16245,0
16246,1
16247,2
16248,0
16249,3
16250,1
16251,3
16252,1
16253,3
16254,0
16255,0
16256,0
16257,0
16258,0
16259,1
16260,0
16261,0
16262,2
16263,1
16264,3
16265,0
16266,3
16267,2
16268,3
16269,3
16270,0
16271,1
16272,2
16273,3
16274,0
16275,2
16276,0
16277,0
16278,1
16279,0
16280,3
16281,2
16282,0
16283,0
16284,0
16285,1
16286,0
16287,3
16288,0
16289,2
16290,2
16291,0
16292,2
16293,0
16294,2
16295,2
16296,2
16297,0
16298,0
16299,0
16300,2
16301,0
16302,0
16303,0
16304,0
16305,0
16306,1
16307,2
16308,3
16309,0
16310,1
16311,2
16312,3
16313,1
16314,3
16315,1
16316,1
16317,1
16318,1
16319,2
16320,1
16321,2
16322,0
16323,2
16324,0
16325,0
16326,0
16327,2
16328,0
16329,2
16330,0
16331,0
16332,2
16333,1
16334,0
16335,3
16336,0
16337,0
16338,1
16339,2
16340,0
16341,0
16342,1
16343,0
16344,0
16345,3
16346,0
16347,0
16348,0
16349,2
16350,0
16351,2
16352,2
16353,0
16354,0
16355,3
16356,1
16357,1
16358,0
16359,0
16360,1
16361,3
16362,3
16363,1
16364,1
16365,2
16366,2
16367,0
16368,1
16369,0
16370,1
16371,1
16372,0
16373,3
16374,3
16375,0
16376,3
16377,1
16378,3
16379,0
16380,0
16381,3
16382,2
16383,1
16384,0
16385,0
16386,1
16387,3
16388,0
16389,1
16390,0
16391,2
16392,0
16393,1
16394,3
16395,2
16396,0
16397,2
16398,2
16399,1
16400,0
16401,1
16402,0
16403,3
16404,0
16405,0
16406,1
16407,2
16408,1
16409,0
16410,0
16411,1
16412,2
16413,2
16414,1
16415,1
16416,2
16417,0
16418,1
16419,2
16420,1
16421,0
16422,2
16423,0
16424,0
16425,2
16426,2
16427,1
16428,3
16429,3
16430,0
16431,0
16432,3
16433,1
16434,0
16435,0
16436,1
16437,1
16438,0
16439,0
16440,0
16441,0
16442,0
16443,1
16444,0
16445,0
16446,3
16447,1
16448,0
16449,1
16450,1
16451,3
16452,0
16453,2
16454,0
16455,0
16456,2
16457,3
16458,1
16459,1
16460,0
16461,1
16462,0
16463,3
16464,3
16465,3
16466,0
16467,2
16468,0
16469,3
16470,1
16471,1
16472,0
16473,1
16474,0
16475,3
16476,3
16477,0
16478,2
16479,0
16480,1
16481,0
16482,1
16483,0
16484,1
16485,0
16486,0
16487,0
16488,2
16489,0
16490,1
16491,0
16492,2
16493,0
16494,0
16495,1
16496,2
16497,0
16498,0
16499,1
16500,2
16501,0
16502,2
16503,3
16504,0
16505,1
16506,3
16507,2
16508,0
16509,0
16510,0
16511,1
16512,2
16513,0
16514,0
16515,3
16516,2
16517,0
16518,2
16519,2
16520,3
16521,0
16522,0
16523,3
16524,0
16525,3
16526,3
16527,0
16528,0
16529,0
16530,3
16531,3
16532,0
16533,2
16534,1
16535,2
16536,0
16537,0
16538,2
16539,0
16540,0
16541,0
16542,0
16543,0
16544,0
16545,1
16546,0
16547,0
16548,0
16549,2
16550,1
16551,0
16552,2
16553,1
16554,0
16555,2
16556,3
16557,3
16558,3
16559,1
16560,0
16561,2
16562,2
16563,3
16564,1
16565,1
16566,1
16567,0
16568,3
16569,1
16570,2
16571,0
16572,0
16573,1
16574,2
16575,0
16576,1
16577,1
16578,1
16579,0
16580,1
16581,0
16582,1
16583,0
16584,2
16585,1
16586,1
16587,2
16588,0
16589,3
16590,1
16591,0
16592,3
16593,0
16594,0
16595,2
16596,1
16597,2
16598,2
16599,0
16600,1
16601,1
16602,2
16603,1
16604,2
16605,2
16606,1
16607,0
16608,1
16609,1
16610,2
16611,0
16612,0
16613,1
16614,0
16615,1
16616,0
16617,0
16618,1
16619,2
16620,0
16621,0
16622,0
16623,2
16624,0
16625,0
16626,2
16627,0
16628,0
16629,2
16630,1
16631,2
16632,0
16633,0
16634,0
16635,0
16636,0
16637,2
16638,1
16639,0
16640,2
16641,1
16642,2
16643,0
16644,2
16645,1
16646,0
16647,1
16648,0
16649,0
16650,2
16651,2
16652,2
16653,2
16654,0
16655,1
16656,0
16657,0
16658,1
16659,1
16660,2
16661,3
16662,1
16663,1
16664,1
16665,0
16666,0
16667,3
16668,1
16669,2
16670,2
16671,3
16672,1
16673,3
16674,3
16675,1
16676,2
16677,0
16678,2
16679,1
16680,0
16681,0
16682,3
16683,0
16684,0
16685,0
16686,0
16687,1
16688,0
16689,2
16690,2
16691,2
16692,0
16693,0
16694,0
16695,2
16696,1
16697,1
16698,1
16699,2
16700,2
16701,3
16702,0
16703,0
16704,1
16705,2
16706,0
16707,0
16708,1
16709,0
16710,1
16711,1
16712,0
16713,0
16714,3
16715,0
16716,0
16717,1
16718,1
16719,3
16720,2
16721,0
16722,0
16723,0
16724,1
16725,2
16726,1
16727,0
16728,1
16729,3
16730,2
16731,0
16732,0
16733,0
16734,2
16735,0
16736,0
16737,0
16738,1
16739,2
16740,0
16741,0
16742,3
16743,2
16744,1
16745,2
16746,0
16747,0
16748,3
16749,0
16750,1
16751,0
16752,0
16753,0
16754,0
16755,2
16756,1
16757,1
16758,3
16759,0
16760,3
16761,0
16762,0
16763,2
16764,2
16765,0
16766,0
16767,0
16768,0
16769,0
16770,3
16771,1
16772,2
16773,0
16774,1
16775,0
16776,0
16777,0
16778,0
16779,1
16780,3
16781,0
16782,3
16783,3
16784,3
16785,0
16786,0
16787,2
16788,3
16789,0
16790,3
16791,2
16792,2
16793,2
16794,0
16795,3
16796,2
16797,1
16798,0
16799,0
16800,2
16801,2
16802,0
16803,2
16804,1
16805,2
16806,0
16807,0
16808,0
16809,1
16810,3
16811,3
16812,0
16813,2
16814,3
16815,0
16816,0
16817,2
16818,1
16819,1
16820,2
16821,0
16822,0
16823,3
16824,1
16825,0
16826,1
16827,0
16828,0
16829,2
16830,1
16831,0
16832,0
16833,2
16834,0
16835,0
16836,0
16837,1
16838,0
16839,0
16840,1
16841,0
16842,3
16843,1
16844,1
16845,3
16846,3
16847,0
16848,1
16849,0
16850,2
16851,0
16852,0
16853,0
16854,0
16855,3
16856,1
16857,2
16858,2
16859,0
16860,1
16861,0
16862,2
16863,0
16864,3
16865,0
16866,2
16867,3
16868,0
16869,0
16870,1
16871,1
16872,2
16873,2
16874,0
16875,0
16876,1
16877,1
16878,0
16879,0
16880,0
16881,0
16882,0
16883,0
16884,3
16885,1
16886,1
16887,2
16888,0
16889,0
16890,1
16891,0
16892,1
16893,1
16894,0
16895,1
16896,0
16897,0
16898,0
16899,0
16900,1
16901,0
16902,3
16903,0
16904,0
16905,2
16906,2
16907,2
16908,0
16909,0
16910,1
16911,1
16912,0
16913,2
16914,1
16915,1
16916,1
16917,1
16918,2
16919,3
16920,2
16921,1
16922,3
16923,0
16924,1
16925,0
16926,0
16927,1
16928,0
16929,0
16930,1
16931,0
16932,2
16933,0
16934,0
16935,0
16936,0
16937,0
16938,1
16939,2
16940,3
16941,3
16942,3
16943,1
16944,2
16945,3
16946,1
16947,3
16948,0
16949,3
16950,2
16951,1
16952,1
16953,0
16954,0
16955,0
16956,2
16957,2
16958,3
16959,3
16960,1
16961,1
16962,0
16963,0
16964,2
16965,1
16966,2
16967,3
16968,0
16969,0
16970,3
16971,2
16972,0
16973,2
16974,0
16975,1
16976,2
16977,2
16978,0
16979,2
16980,3
16981,1
16982,3
16983,1
16984,0
16985,0
16986,1
16987,3
16988,1
16989,1
16990,2
16991,2
16992,1
16993,0
16994,0
16995,2
16996,2
16997,1
16998,0
16999,0
17000,0
17001,1
17002,1
17003,1
17004,0
17005,1
17006,2
17007,3
17008,0
17009,0
17010,3
17011,2
17012,2
17013,2
17014,0
17015,0
17016,0
17017,3
17018,0
17019,1
17020,1
17021,3
17022,3
17023,3
17024,2
17025,0
17026,1
17027,2
17028,0
17029,2
17030,1
17031,1
17032,1
17033,3
17034,1
17035,0
17036,0
17037,0
17038,2
17039,0
17040,2
17041,0
17042,2
17043,0
17044,2
17045,0
17046,3
17047,0
17048,2
17049,1
17050,2
17051,3
17052,0
17053,1
17054,0
17055,2
17056,3
17057,1
17058,1
17059,0
17060,1
17061,1
17062,0
17063,0
17064,1
17065,0
17066,0
17067,1
17068,0
17069,2
17070,1
17071,2
17072,1
17073,0
17074,1
17075,0
17076,3
17077,0
17078,0
17079,0
17080,0
17081,0
17082,2
17083,1
17084,1
17085,0
17086,3
17087,0
17088,0
17089,3
17090,1
17091,1
17092,2
17093,0
17094,1
17095,1
17096,0
17097,3
17098,1
17099,2
17100,2
17101,1
17102,1
17103,1
17104,0
17105,0
17106,3
17107,3
17108,0
17109,0
17110,0
17111,0
17112,3
17113,2
17114,3
17115,3
17116,2
17117,3
17118,0
17119,0
17120,2
17121,1
17122,0
17123,0
17124,1
17125,0
17126,1
17127,1
17128,0
17129,0
17130,1
17131,3
17132,1
17133,3
17134,3
17135,0
17136,2
17137,2
17138,1
17139,0
17140,1
17141,1
17142,0
17143,1
17144,0
17145,3
17146,2
17147,3
17148,0
17149,2
17150,1
17151,1
17152,2
17153,0
17154,3
17155,0
17156,2
17157,0
17158,0
17159,3
17160,3
17161,1
17162,2
17163,0
17164,3
17165,0
17166,1
17167,0
17168,2
17169,0
17170,3
17171,1
17172,1
17173,0
17174,0
17175,3
17176,2
17177,1
17178,1
17179,0
17180,3
17181,0
17182,0
17183,2
17184,0
17185,2
17186,0
17187,2
17188,0
17189,0
17190,3
17191,3
17192,0
17193,3
17194,2
17195,3
17196,0
17197,0
17198,2
17199,1
17200,0
17201,2
17202,1
17203,2
17204,2
17205,0
17206,1
17207,1
17208,3
17209,0
17210,1
17211,0
17212,3
17213,0
17214,0
17215,1
17216,1
17217,1
17218,0
17219,1
17220,0
17221,3
17222,2
17223,1
17224,0
17225,3
17226,1
17227,1
17228,2
17229,0
17230,1
17231,1
17232,0
17233,0
17234,2
17235,0
17236,2
17237,0
17238,0
17239,1
17240,2
17241,0
17242,3
17243,0
17244,0
17245,2
17246,0
17247,3
17248,3
17249,1
17250,0
17251,2
17252,1
17253,0
17254,0
17255,0
17256,0
17257,0
17258,0
17259,1
17260,0
17261,2
17262,1
17263,0
17264,0
17265,1
17266,2
17267,0
17268,2
17269,0
17270,1
17271,2
17272,0
17273,0
17274,1
17275,1
17276,1
17277,3
17278,2
17279,2
17280,2
17281,1
17282,0
17283,3
17284,0
17285,2
17286,2
17287,1
17288,0
17289,2
17290,2
17291,2
17292,0
17293,1
17294,1
17295,1
17296,0
17297,2
17298,3
17299,2
17300,2
17301,1
17302,0
17303,0
17304,0
17305,1
17306,1
17307,0
17308,0
17309,0
17310,1
17311,1
17312,1
17313,3
17314,0
17315,3
17316,2
17317,1
17318,1
17319,1
17320,0
17321,1
17322,2
17323,1
17324,0
17325,0
17326,1
17327,2
17328,2
17329,0
17330,3
17331,3
17332,1
17333,1
17334,1
17335,0
17336,0
17337,0
17338,1
17339,2
17340,0
17341,1
17342,1
17343,0
17344,2
17345,2
17346,1
17347,3
17348,1
17349,1
17350,2
17351,0
17352,0
17353,0
17354,2
17355,1
17356,0
17357,0
17358,2
17359,1
17360,1
17361,0
17362,2
17363,0
17364,1
17365,0
17366,0
17367,2
17368,0
17369,0
17370,1
17371,0
17372,0
17373,1
17374,1
17375,0
17376,1
17377,2
17378,1
17379,1
17380,2
17381,1
17382,0
17383,0
17384,2
17385,3
17386,1
17387,0
17388,0
17389,0
17390,3
17391,0
17392,0
17393,1
17394,0
17395,0
17396,3
17397,0
17398,2
17399,2
17400,0
17401,0
17402,0
17403,1
17404,1
17405,1
17406,1
17407,0
17408,3
17409,0
17410,0
17411,0
17412,1
17413,2
17414,2
17415,1
17416,0
17417,0
17418,2
17419,0
17420,0
17421,3
17422,1
17423,0
17424,0
17425,1
17426,1
17427,2
17428,2
17429,1
17430,3
17431,2
17432,0
17433,0
17434,0
17435,1
17436,0
17437,0
17438,0
17439,1
17440,3
17441,0
17442,1
17443,2
17444,0
17445,0
17446,0
17447,0
17448,0
17449,1
17450,0
17451,0
17452,3
17453,1
17454,3
17455,0
17456,2
17457,0
17458,1
17459,3
17460,0
17461,3
17462,1
17463,1
17464,2
17465,0
17466,0
17467,0
17468,0
17469,0
17470,3
17471,2
17472,2
17473,1
17474,1
17475,0
17476,2
17477,2
17478,2
17479,0
17480,0
17481,1
17482,2
17483,1
17484,0
17485,0
17486,1
17487,1
17488,0
17489,0
17490,1
17491,0
17492,0
17493,0
17494,1
17495,3
17496,0
17497,0
17498,0
17499,0
17500,1
17501,3
17502,1
17503,0
17504,0
17505,3
17506,0
17507,1
17508,2
17509,0
17510,0
17511,0
17512,0
17513,1
17514,1
17515,3
17516,1
17517,1
17518,0
17519,0
17520,2
17521,0
17522,0
17523,2
17524,1
17525,2
17526,0
17527,0
17528,0
17529,2
17530,3
17531,0
17532,3
17533,1
17534,3
17535,0
17536,0
17537,3
17538,2
17539,0
17540,1
17541,0
17542,0
17543,1
17544,2
17545,1
17546,0
17547,0
17548,3
17549,0
17550,1
17551,1
17552,0
17553,3
17554,0
17555,0
17556,3
17557,0
17558,2
17559,1
17560,3
17561,3
17562,1
17563,2
17564,0
17565,2
17566,1
17567,2
17568,3
17569,0
17570,3
17571,2
17572,1
17573,1
17574,1
17575,0
17576,1
17577,0
17578,3
17579,0
17580,0
17581,2
17582,1
17583,1
17584,2
17585,1
17586,0
17587,0
17588,2
17589,2
17590,0
17591,1
17592,0
17593,0
17594,0
17595,2
17596,1
17597,1
17598,0
17599,0
17600,0
17601,1
17602,0
17603,0
17604,1
17605,1
17606,3
17607,1
17608,2
17609,3
17610,0
17611,0
17612,1
17613,0
17614,1
17615,0
17616,2
17617,2
17618,3
17619,2
17620,1
17621,0
17622,1
17623,0
17624,1
17625,3
17626,0
17627,2
17628,0
17629,0
17630,1
17631,3
17632,0
17633,2
17634,1
17635,3
17636,0
17637,0
17638,0
17639,0
17640,0
17641,1
17642,1
17643,3
17644,0
17645,1
17646,2
17647,0
17648,0
17649,2
17650,2
17651,3
17652,1
17653,1
17654,3
17655,0
17656,2
17657,0
17658,0
17659,3
17660,0
17661,0
17662,0
17663,1
17664,0
17665,2
17666,0
17667,0
17668,0
17669,3
17670,1
17671,3
17672,1
17673,2
17674,1
17675,1
17676,2
17677,1
17678,3
17679,2
17680,1
17681,2
17682,1
17683,0
17684,1
17685,0
17686,1
17687,0
17688,2
17689,2
17690,0
17691,0
17692,2
17693,2
17694,0
17695,1
17696,0
17697,1
17698,2
17699,2
17700,0
17701,0
17702,3
17703,0
17704,0
17705,0
17706,2
17707,2
17708,2
17709,1
17710,1
17711,0
17712,1
17713,0
17714,0
17715,0
17716,0
17717,0
17718,1
17719,2
17720,0
17721,0
17722,2
17723,1
17724,1
17725,0
17726,0
17727,2
17728,2
17729,0
17730,3
17731,0
17732,0
17733,0
17734,0
17735,3
17736,2
17737,1
17738,0
17739,1
17740,0
17741,0
17742,3
17743,0
17744,0
17745,1
17746,1
17747,2
17748,0
17749,0
17750,1
17751,0
17752,0
17753,1
17754,3
17755,0
17756,0
17757,2
17758,0
17759,1
17760,0
17761,0
17762,1
17763,0
17764,0
17765,1
17766,0
17767,1
17768,3
17769,0
17770,0
17771,3
17772,0
17773,1
17774,3
17775,1
17776,0
17777,1
17778,0
17779,1
17780,1
17781,1
17782,1
17783,0
17784,3
17785,1
17786,1
17787,1
17788,0
17789,3
17790,2
17791,0
17792,1
17793,2
17794,2
17795,0
17796,2
17797,0
17798,3
17799,0
17800,1
17801,0
17802,2
17803,3
17804,2
17805,2
17806,2
17807,1
17808,0
17809,0
17810,3
17811,3
17812,1
17813,2
17814,3
17815,0
17816,1
17817,0
17818,0
17819,0
17820,0
17821,3
17822,0
17823,0
17824,2
17825,0
17826,0
17827,2
17828,2
17829,0
17830,2
17831,0
17832,0
17833,1
17834,2
17835,0
17836,1
17837,0
17838,0
17839,1
17840,1
17841,0
17842,0
17843,3
17844,0
17845,2
17846,0
17847,1
17848,0
17849,3
17850,0
17851,1
17852,0
17853,0
17854,0
17855,1
17856,1
17857,1
17858,3
17859,0
17860,2
17861,2
17862,1
17863,0
17864,0
17865,2
17866,1
17867,0
17868,1
17869,0
17870,0
17871,1
17872,1
17873,2
17874,3
17875,1
17876,1
17877,2
17878,0
17879,3
17880,0
17881,1
17882,1
17883,2
17884,1
17885,3
17886,1
17887,2
17888,0
17889,2
17890,0
17891,3
17892,0
17893,0
17894,0
17895,2
17896,0
17897,0
17898,1
17899,0
17900,0
17901,2
17902,0
17903,0
17904,0
17905,0
17906,0
17907,0
17908,2
17909,0
17910,0
17911,0
17912,0
17913,1
17914,0
17915,1
17916,3
17917,3
17918,1
17919,1
17920,3
17921,0
17922,0
17923,3
17924,1
17925,0
17926,1
17927,0
17928,0
17929,0
17930,1
17931,0
17932,2
17933,0
17934,1
17935,0
17936,2
17937,0
17938,0
17939,1
17940,1
17941,1
17942,0
17943,1
17944,0
17945,0
17946,0
17947,0
17948,3
17949,0
17950,0
17951,0
17952,2
17953,0
17954,3
17955,0
17956,2
17957,2
17958,0
17959,0
17960,0
17961,0
17962,1
17963,0
17964,3
17965,3
17966,1
17967,3
17968,2
17969,3
17970,1
17971,1
17972,1
17973,3
17974,1
17975,0
17976,0
17977,0
17978,2
17979,0
17980,3
17981,0
17982,1
17983,2
17984,0
17985,1
17986,0
17987,0
17988,1
17989,1
17990,1
17991,1
17992,0
17993,1
17994,1
17995,2
17996,2
17997,1
17998,0
17999,0
18000,2
18001,0
18002,0
18003,0
18004,1
18005,0
18006,2
18007,1
18008,0
18009,2
18010,0
18011,2
18012,2
18013,3
18014,2
18015,0
18016,0
18017,0
18018,1
18019,0
18020,3
18021,2
18022,1
18023,2
18024,1
18025,2
18026,1
18027,2
18028,1
18029,0
18030,2
18031,1
18032,2
18033,1
18034,2
18035,2
18036,2
18037,0
18038,3
18039,0
18040,0
18041,3
18042,1
18043,0
18044,1
18045,0
18046,3
18047,0
18048,1
18049,0
18050,3
18051,2
18052,1
18053,0
18054,1
18055,0
18056,0
18057,1
18058,1
18059,2
18060,0
18061,0
18062,0
18063,0
18064,1
18065,0
18066,0
18067,1
18068,1
18069,0
18070,1
18071,2
18072,0
18073,1
18074,0
18075,1
18076,0
18077,3
18078,1
18079,0
18080,1
18081,1
18082,0
18083,2
18084,1
18085,0
18086,0
18087,0
18088,3
18089,0
18090,0
18091,1
18092,0
18093,0
18094,0
18095,2
18096,2
18097,1
18098,3
18099,0
18100,2
18101,2
18102,1
18103,2
18104,1
18105,3
18106,1
18107,0
18108,1
18109,0
18110,1
18111,0
18112,0
18113,1
18114,1
18115,0
18116,2
18117,3
18118,1
18119,0
18120,1
18121,0
18122,2
18123,2
18124,0
18125,0
18126,3
18127,2
18128,2
18129,1
18130,0
18131,2
18132,1
18133,1
18134,2
18135,0
18136,2
18137,2
18138,2
18139,0
18140,1
18141,0
18142,2
18143,2
18144,2
18145,2
18146,2
18147,2
18148,1
18149,3
18150,0
18151,2
18152,0
18153,2
18154,0
18155,1
18156,0
18157,2
18158,0
18159,0
18160,2
18161,2
18162,3
18163,0
18164,0
18165,1
18166,0
18167,2
18168,2
18169,0
18170,0
18171,0
18172,0
18173,1
18174,0
18175,1
18176,0
18177,0
18178,0
18179,1
18180,1
18181,2
18182,1
18183,1
18184,0
18185,0
18186,2
18187,0
18188,1
18189,0
18190,0
18191,2
18192,2
18193,0
18194,1
18195,2
18196,0
18197,3
18198,2
18199,1
18200,1
18201,0
18202,2
18203,0
18204,0
18205,1
18206,1
18207,0
18208,3
18209,2
18210,3
18211,2
18212,3
18213,1
18214,0
18215,0
18216,0
18217,0
18218,1
18219,2
18220,0
18221,1
18222,0
18223,0
18224,2
18225,2
18226,0
18227,1
18228,2
18229,2
18230,0
18231,1
18232,1
18233,3
18234,1
18235,2
18236,0
18237,0
18238,2
18239,2
18240,1
18241,0
18242,3
18243,0
18244,1
18245,1
18246,1
18247,1
18248,1
18249,0
18250,3
18251,3
18252,0
18253,0
18254,3
18255,0
18256,2
18257,1
18258,1
18259,0
18260,1
18261,0
18262,3
18263,0
18264,3
18265,0
18266,2
18267,1
18268,0
18269,1
18270,3
18271,2
18272,1
18273,3
18274,1
18275,0
18276,1
18277,2
18278,2
18279,0
18280,1
18281,2
18282,2
18283,1
18284,3
18285,1
18286,1
18287,0
18288,0
18289,0
18290,1
18291,0
18292,0
18293,0
18294,0
18295,1
18296,0
18297,3
18298,1
18299,0
18300,0
18301,0
18302,1
18303,1
18304,2
18305,0
18306,3
18307,1
18308,2
18309,0
18310,2
18311,0
18312,0
18313,0
18314,0
18315,1
18316,0
18317,0
18318,2
18319,1
18320,1
18321,1
18322,0
18323,0
18324,3
18325,3
18326,0
18327,2
18328,0
18329,3
18330,2
18331,0
18332,2
18333,1
18334,3
18335,0
18336,3
18337,3
18338,1
18339,2
18340,0
18341,3
18342,1
18343,0
18344,1
18345,1
18346,1
18347,0
18348,2
18349,3
18350,2
18351,1
18352,1
18353,2
18354,1
18355,3
18356,1
18357,2
18358,3
18359,0
18360,0
18361,0
18362,2
18363,0
18364,3
18365,1
18366,3
18367,1
18368,1
18369,0
18370,0
18371,1
18372,0
18373,0
18374,0
18375,3
18376,0
18377,0
18378,0
18379,3
18380,1
18381,0
18382,2
18383,2
18384,0
18385,1
18386,2
18387,0
18388,0
18389,0
18390,0
18391,2
18392,2
18393,3
18394,0
18395,2
18396,0
18397,0
18398,0
18399,1
18400,1
18401,1
18402,1
18403,3
18404,1
18405,0
18406,0
18407,0
18408,2
18409,0
18410,2
18411,0
18412,0
18413,2
18414,0
18415,0
18416,2
18417,0
18418,1
18419,1
18420,0
18421,0
18422,1
18423,0
18424,3
18425,3
18426,3
18427,1
18428,3
18429,0
18430,0
18431,1
18432,1
18433,0
18434,2
18435,2
18436,0
18437,2
18438,0
18439,0
18440,0
18441,0
18442,1
18443,3
18444,1
18445,2
18446,0
18447,0
18448,0
18449,0
18450,2
18451,3
18452,0
18453,0
18454,0
18455,1
18456,0
18457,3
18458,0
18459,0
18460,2
18461,0
18462,3
18463,2
18464,0
18465,0
18466,0
18467,2
18468,2
18469,3
18470,1
18471,1
18472,3
18473,3
18474,0
18475,2
18476,1
18477,2
18478,0
18479,0
18480,0
18481,0
18482,0
18483,2
18484,0
18485,1
18486,1
18487,0
18488,1
18489,1
18490,0
18491,0
18492,1
18493,1
18494,2
18495,2
18496,0
18497,0
18498,0
18499,0
18500,3
18501,0
18502,0
18503,2
18504,1
18505,0
18506,0
18507,0
18508,0
18509,0
18510,2
18511,1
18512,2
18513,2
18514,0
18515,1
18516,2
18517,3
18518,0
18519,3
18520,3
18521,1
18522,2
18523,0
18524,2
18525,0
18526,2
18527,0
18528,0
18529,1
18530,0
18531,1
18532,0
18533,1
18534,3
18535,0
18536,0
18537,0
18538,0
18539,3
18540,0
18541,1
18542,1
18543,1
18544,2
18545,1
18546,2
18547,1
18548,2
18549,1
18550,0
18551,0
18552,1
18553,2
18554,2
18555,0
18556,1
18557,1
18558,0
18559,3
18560,0
18561,1
18562,1
18563,3
18564,1
18565,0
18566,0
18567,1
18568,0
18569,0
18570,3
18571,1
18572,0
18573,2
18574,0
18575,2
18576,0
18577,1
18578,2
18579,1
18580,1
18581,2
18582,0
18583,1
18584,0
18585,0
18586,3
18587,3
18588,0
18589,1
18590,1
18591,3
18592,0
18593,3
18594,0
18595,0
18596,1
18597,2
18598,1
18599,0
18600,2
18601,0
18602,0
18603,0
18604,0
18605,3
18606,0
18607,1
18608,3
18609,1
18610,3
18611,0
18612,2
18613,0
18614,0
18615,2
18616,0
18617,0
18618,2
18619,0
18620,2
18621,0
18622,1
18623,2
18624,0
18625,1
18626,0
18627,1
18628,0
18629,0
18630,2
18631,0
18632,1
18633,1
18634,2
18635,0
18636,0
18637,0
18638,0
18639,0
18640,1
18641,2
18642,3
18643,0
18644,0
18645,1
18646,2
18647,0
18648,3
18649,1
18650,1
18651,0
18652,1
18653,0
18654,1
18655,0
18656,1
18657,2
18658,3
18659,0
18660,0
18661,0
18662,0
18663,1
18664,0
18665,2
18666,0
18667,2
18668,0
18669,2
18670,2
18671,1
18672,0
18673,0
18674,1
18675,1
18676,0
18677,2
18678,0
18679,0
18680,3
18681,1
18682,1
18683,3
18684,3
18685,3
18686,0
18687,1
18688,0
18689,2
18690,0
18691,1
18692,0
18693,3
18694,0
18695,2
18696,1
18697,0
18698,0
18699,0
18700,2
18701,0
18702,0
18703,1
18704,1
18705,2
18706,0
18707,1
18708,0
18709,1
18710,1
18711,1
18712,0
18713,1
18714,2
18715,0
18716,0
18717,0
18718,2
18719,1
18720,1
18721,0
18722,3
18723,0
18724,2
18725,3
18726,0
18727,0
18728,1
18729,0
18730,0
18731,0
18732,0
18733,0
18734,0
18735,1
18736,1
18737,1
18738,1
18739,1
18740,1
18741,3
18742,0
18743,1
18744,0
18745,0
18746,3
18747,1
18748,0
18749,3
18750,2
18751,0
18752,0
18753,0
18754,3
18755,3
18756,0
18757,0
18758,2
18759,0
18760,2
18761,0
18762,3
18763,3
18764,1
18765,0
18766,1
18767,3
18768,1
18769,3
18770,0
18771,1
18772,0
18773,0
18774,3
18775,0
18776,0
18777,0
18778,2
18779,0
18780,0
18781,3
18782,1
18783,3
18784,0
18785,2
18786,3
18787,0
18788,3
18789,1
18790,0
18791,0
18792,1
18793,0
18794,0
18795,1
18796,1
18797,1
18798,1
18799,0
18800,3
18801,2
18802,1
18803,0
18804,0
18805,2
18806,2
18807,1
18808,2
18809,0
18810,1
18811,2
18812,2
18813,1
18814,3
18815,0
18816,3
18817,1
18818,0
18819,0
18820,1
18821,1
18822,1
18823,2
18824,3
18825,1
18826,0
18827,0
18828,1
18829,1
18830,0
18831,2
18832,1
18833,1
18834,1
18835,1
18836,1
18837,0
18838,0
18839,1
18840,0
18841,2
18842,2
18843,2
18844,0
18845,2
18846,1
18847,0
18848,2
18849,1
18850,0
18851,2
18852,1
18853,0
18854,0
18855,2
18856,0
18857,0
18858,0
18859,0
18860,0
18861,3
18862,0
18863,0
18864,1
18865,3
18866,3
18867,2
18868,3
18869,2
18870,0
18871,1
18872,0
18873,1
18874,0
18875,0
18876,1
18877,0
18878,0
18879,3
18880,0
18881,1
18882,2
18883,0
18884,2
18885,1
18886,0
18887,1
18888,0
18889,0
18890,0
18891,0
18892,0
18893,1
18894,3
18895,0
18896,0
18897,3
18898,1
18899,0
18900,1
18901,0
18902,0
18903,2
18904,2
18905,0
18906,0
18907,0
18908,0
18909,0
18910,0
18911,0
18912,3
18913,0
18914,3
18915,1
18916,0
18917,3
18918,2
18919,3
18920,1
18921,1
18922,0
18923,1
18924,3
18925,1
18926,0
18927,2
18928,0
18929,0
18930,1
18931,1
18932,0
18933,2
18934,2
18935,0
18936,0
18937,3
18938,3
18939,0
18940,3
18941,1
18942,3
18943,1
18944,2
18945,0
18946,3
18947,2
18948,0
18949,0
18950,3
18951,1
18952,0
18953,0
18954,1
18955,0
18956,3
18957,0
18958,0
18959,1
18960,0
18961,0
18962,0
18963,2
18964,1
18965,1
18966,0
18967,0
18968,1
18969,1
18970,2
18971,2
18972,1
18973,1
18974,0
18975,0
18976,3
18977,0
18978,3
18979,1
18980,0
18981,0
18982,0
18983,0
18984,0
18985,3
18986,2
18987,2
18988,1
18989,0
18990,0
18991,2
18992,3
18993,0
18994,0
18995,2
18996,0
18997,2
18998,2
18999,1
19000,0
19001,3
19002,0
19003,0
19004,1
19005,3
19006,2
19007,0
19008,1
19009,2
19010,2
19011,0
19012,0
19013,0
19014,0
19015,0
19016,0
19017,0
19018,0
19019,1
19020,1
19021,0
19022,0
19023,1
19024,2
19025,0
19026,2
19027,2
19028,1
19029,3
19030,1
19031,0
19032,3
19033,1
19034,3
19035,1
19036,0
