,0
2998,0
2999,0
3000,0
3001,1
3002,0
3003,0
3004,1
3005,2
3006,0
3007,0
3008,0
3009,0
3010,0
3011,0
3012,0
3013,0
3014,0
3015,0
3016,0
3017,2
3018,1
3019,0
3020,0
3021,0
3022,1
3023,0
3024,0
3025,0
3026,2
3027,3
3028,1
3029,2
3030,0
3031,2
3032,0
3033,1
3034,2
3035,0
3036,0
3037,0
3038,1
3039,0
3040,0
3041,0
3042,0
3043,1
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,0
3051,2
3052,2
3053,1
3054,0
3055,0
3056,2
3057,0
3058,0
3059,0
3060,0
3061,0
3062,0
3063,0
3064,0
3065,0
3066,2
3067,0
3068,0
3069,0
3070,0
3071,2
3072,0
3073,0
3074,0
3075,0
3076,0
3077,0
3078,0
3079,0
3080,2
3081,3
3082,0
3083,0
3084,0
3085,2
3086,0
3087,2
3088,2
3089,0
3090,1
3091,2
3092,0
3093,1
3094,0
3095,2
3096,0
3097,1
3098,2
3099,0
3100,3
3101,0
3102,2
3103,0
3104,1
3105,2
3106,0
3107,2
3108,2
3109,0
3110,0
3111,2
3112,0
3113,0
3114,0
3115,3
3116,0
3117,3
3118,0
3119,0
3120,0
3121,0
3122,0
3123,2
3124,1
3125,2
3126,1
3127,1
3128,1
3129,0
3130,2
3131,0
3132,0
3133,2
3134,0
3135,0
3136,1
3137,0
3138,2
3139,0
3140,1
3141,0
3142,0
3143,1
3144,0
3145,0
3146,1
3147,1
3148,1
3149,0
3150,0
3151,0
3152,2
3153,0
3154,1
3155,1
3156,0
3157,0
3158,2
3159,2
3160,0
3161,0
3162,0
3163,1
3164,0
3165,0
3166,1
3167,1
3168,0
3169,0
3170,1
3171,2
3172,2
3173,0
3174,1
3175,0
3176,0
3177,1
3178,0
3179,1
3180,0
3181,0
3182,0
3183,0
3184,0
3185,0
3186,1
3187,0
3188,0
3189,1
3190,1
3191,0
3192,0
3193,1
3194,2
3195,2
3196,0
3197,0
3198,1
3199,0
3200,2
3201,2
3202,0
3203,0
3204,0
3205,2
3206,3
3207,0
3208,0
3209,1
3210,1
3211,0
3212,0
3213,0
3214,1
3215,3
3216,2
3217,0
3218,0
3219,1
3220,0
3221,1
3222,0
3223,0
3224,0
3225,0
3226,0
3227,1
3228,1
3229,1
3230,0
3231,1
3232,0
3233,0
3234,1
3235,2
3236,0
3237,2
3238,0
3239,0
3240,2
3241,0
3242,0
3243,0
3244,2
3245,2
3246,0
3247,1
3248,0
3249,0
3250,0
3251,0
3252,2
3253,0
3254,1
3255,0
3256,0
3257,0
3258,0
3259,0
3260,2
3261,0
3262,0
3263,0
3264,0
3265,0
3266,2
3267,0
3268,0
3269,0
3270,0
3271,1
3272,0
3273,0
3274,0
3275,0
3276,1
3277,2
3278,0
3279,0
3280,0
3281,1
3282,0
3283,0
3284,0
3285,0
3286,0
3287,1
3288,0
3289,1
3290,0
3291,0
3292,0
3293,0
3294,0
3295,0
3296,0
3297,0
3298,1
3299,0
3300,0
3301,2
3302,0
3303,1
3304,0
3305,1
3306,0
3307,2
3308,0
3309,0
3310,0
3311,0
3312,0
3313,2
3314,0
3315,0
3316,0
3317,0
3318,0
3319,0
3320,0
3321,0
3322,0
3323,0
3324,0
3325,0
3326,0
3327,0
3328,3
3329,2
3330,0
3331,0
3332,0
3333,1
3334,0
3335,2
3336,1
3337,1
3338,1
3339,0
3340,0
3341,0
3342,0
3343,0
3344,2
3345,2
3346,0
3347,0
3348,0
3349,0
3350,3
3351,0
3352,0
3353,2
3354,0
3355,2
3356,0
3357,0
3358,2
3359,0
3360,1
3361,1
3362,1
3363,0
3364,0
3365,1
3366,0
3367,0
3368,1
3369,0
3370,1
3371,0
3372,0
3373,0
3374,0
3375,0
3376,0
3377,0
3378,0
3379,0
3380,0
3381,0
3382,1
3383,0
3384,0
3385,0
3386,0
3387,1
3388,3
3389,1
3390,2
3391,0
3392,1
3393,2
3394,0
3395,2
3396,0
3397,0
3398,0
3399,1
3400,2
3401,0
3402,1
3403,1
3404,2
3405,2
3406,0
3407,0
3408,0
3409,0
3410,1
3411,3
3412,0
3413,0
3414,1
3415,1
3416,2
3417,1
3418,0
3419,1
3420,0
3421,0
3422,1
3423,2
3424,0
3425,0
3426,0
3427,0
3428,0
3429,0
3430,0
3431,0
3432,2
3433,0
3434,1
3435,2
3436,0
3437,3
3438,1
3439,1
3440,0
3441,2
3442,0
3443,2
3444,0
3445,1
3446,3
3447,0
3448,0
3449,0
3450,1
3451,0
3452,1
3453,0
3454,0
3455,0
3456,0
3457,0
3458,1
3459,1
3460,0
3461,0
3462,0
3463,0
3464,2
3465,0
3466,2
3467,2
3468,0
3469,2
3470,0
3471,0
3472,0
3473,0
3474,0
3475,0
3476,2
3477,0
3478,0
3479,1
3480,0
3481,0
3482,0
3483,0
3484,0
3485,1
3486,2
3487,1
3488,0
3489,0
3490,0
3491,0
3492,2
3493,1
3494,1
3495,0
3496,0
3497,2
3498,2
3499,0
3500,0
3501,0
3502,0
3503,0
3504,2
3505,0
3506,1
3507,0
3508,0
3509,1
3510,1
3511,0
3512,2
3513,0
3514,1
3515,0
3516,0
3517,0
3518,2
3519,0
3520,0
3521,0
3522,0
3523,0
3524,0
3525,0
3526,0
3527,0
3528,0
3529,2
3530,3
3531,1
3532,0
3533,2
3534,0
3535,0
3536,0
3537,0
3538,1
3539,0
3540,0
3541,0
3542,1
3543,0
3544,0
3545,0
3546,0
3547,0
3548,0
3549,0
3550,1
3551,0
3552,0
3553,1
3554,2
3555,0
3556,0
3557,2
3558,1
3559,1
3560,0
3561,1
3562,1
3563,0
3564,0
3565,0
3566,0
3567,0
3568,0
3569,1
3570,0
3571,1
3572,0
3573,0
3574,1
3575,0
3576,1
3577,0
3578,2
3579,0
3580,0
3581,0
3582,0
3583,0
3584,1
3585,0
3586,2
3587,1
3588,0
3589,0
3590,0
3591,0
3592,2
3593,0
3594,0
3595,1
3596,0
3597,1
3598,0
3599,1
3600,0
3601,0
3602,0
3603,0
3604,0
3605,0
3606,0
3607,0
3608,0
3609,0
3610,1
3611,2
3612,0
3613,0
3614,0
3615,0
3616,0
3617,0
3618,1
3619,0
3620,1
3621,0
3622,2
3623,0
3624,1
3625,0
3626,0
3627,0
3628,3
3629,0
3630,2
3631,0
3632,2
3633,0
3634,0
3635,0
3636,2
3637,0
3638,0
3639,0
3640,1
3641,3
3642,0
3643,0
3644,2
3645,0
3646,1
3647,0
3648,0
3649,2
3650,1
3651,0
3652,1
3653,0
3654,0
3655,0
3656,0
3657,1
3658,0
3659,0
3660,2
3661,2
3662,2
3663,1
3664,2
3665,1
3666,0
3667,1
3668,0
3669,0
3670,0
3671,2
3672,0
3673,0
3674,0
3675,0
3676,0
3677,0
3678,0
3679,2
3680,2
3681,2
3682,0
3683,3
3684,0
3685,0
3686,0
3687,1
3688,1
3689,2
3690,0
3691,0
3692,0
3693,0
3694,1
3695,2
3696,1
3697,1
3698,2
3699,1
3700,0
3701,0
3702,0
3703,0
3704,0
3705,3
3706,0
3707,2
3708,2
3709,1
3710,2
3711,0
3712,2
3713,0
3714,1
3715,0
3716,0
3717,2
3718,0
3719,1
3720,0
3721,0
3722,1
3723,2
3724,0
3725,3
3726,0
3727,2
3728,1
3729,1
3730,2
3731,1
3732,0
3733,0
3734,2
3735,0
3736,0
3737,0
3738,0
3739,0
3740,0
3741,0
3742,3
3743,0
3744,0
3745,2
3746,1
3747,2
3748,1
3749,1
3750,0
3751,2
3752,0
3753,1
3754,2
3755,0
3756,1
3757,0
3758,1
3759,1
3760,2
3761,0
3762,2
3763,0
3764,0
3765,0
3766,2
3767,0
3768,0
3769,0
3770,1
3771,0
3772,1
3773,0
3774,0
3775,0
3776,2
3777,0
3778,0
3779,1
3780,0
3781,0
3782,0
3783,0
3784,0
3785,0
3786,0
3787,2
3788,0
3789,3
3790,0
3791,2
3792,1
3793,0
3794,0
3795,2
3796,0
3797,0
3798,1
3799,0
3800,0
3801,0
3802,0
3803,0
3804,2
3805,0
3806,0
3807,1
3808,3
3809,0
3810,0
3811,0
3812,0
3813,1
3814,1
3815,0
3816,0
3817,1
3818,0
3819,0
3820,0
3821,0
3822,0
3823,0
3824,0
3825,0
3826,2
3827,0
3828,0
3829,2
3830,3
3831,0
3832,0
3833,1
3834,0
3835,0
3836,0
3837,0
3838,0
3839,0
3840,1
3841,0
3842,0
3843,0
3844,0
3845,0
3846,0
3847,0
3848,0
3849,0
3850,2
3851,0
3852,0
3853,0
3854,1
3855,1
3856,2
3857,0
3858,1
3859,3
3860,0
3861,1
3862,0
3863,2
3864,0
3865,2
3866,0
3867,1
3868,0
3869,1
3870,0
3871,0
3872,0
3873,0
3874,0
3875,0
3876,2
3877,2
3878,1
3879,2
3880,0
3881,1
3882,1
3883,0
3884,0
3885,0
3886,0
3887,0
3888,0
3889,0
3890,0
3891,0
3892,1
3893,1
3894,0
3895,0
3896,0
3897,2
3898,0
3899,0
3900,0
3901,1
3902,0
3903,2
3904,0
3905,0
3906,0
3907,1
3908,0
3909,2
3910,0
3911,0
3912,2
3913,0
3914,0
3915,0
3916,0
3917,1
3918,0
3919,0
3920,0
3921,0
3922,0
3923,0
3924,2
3925,2
3926,0
3927,0
3928,1
3929,0
3930,0
3931,1
3932,0
3933,0
3934,0
3935,1
3936,1
3937,0
3938,0
3939,0
3940,0
3941,0
3942,0
3943,0
3944,1
3945,0
3946,0
3947,0
3948,2
3949,2
3950,0
3951,0
3952,0
3953,0
3954,0
3955,0
3956,0
3957,0
3958,1
3959,2
3960,2
3961,1
3962,0
3963,0
3964,0
3965,1
3966,0
3967,0
3968,2
3969,1
3970,0
3971,1
3972,0
3973,1
3974,1
3975,0
3976,0
3977,2
3978,0
3979,2
3980,0
3981,0
3982,0
3983,2
3984,0
3985,0
3986,0
3987,1
3988,1
3989,2
3990,2
3991,2
3992,0
3993,2
3994,0
3995,1
3996,1
3997,0
3998,0
3999,0
4000,0
4001,1
4002,1
4003,0
4004,0
4005,0
4006,1
4007,2
4008,0
4009,0
4010,1
4011,0
4012,0
4013,1
4014,3
4015,0
4016,2
4017,0
4018,0
4019,0
4020,1
4021,0
4022,0
4023,1
4024,0
4025,0
4026,0
4027,1
4028,0
4029,1
4030,0
4031,0
4032,0
4033,1
4034,0
4035,0
4036,0
4037,0
4038,0
4039,1
4040,2
4041,1
4042,1
4043,0
4044,2
4045,0
4046,2
4047,1
4048,1
4049,0
4050,1
4051,0
4052,0
4053,0
4054,2
4055,0
4056,1
4057,2
4058,0
4059,0
4060,0
4061,1
4062,0
4063,2
4064,2
4065,0
4066,0
4067,0
4068,0
4069,0
4070,0
4071,0
4072,0
4073,0
4074,0
4075,0
4076,2
4077,1
4078,0
4079,2
4080,0
4081,2
4082,0
4083,0
4084,0
4085,0
4086,0
4087,3
4088,0
4089,0
4090,0
4091,2
4092,1
4093,0
4094,1
4095,1
4096,0
4097,0
4098,0
4099,2
4100,0
4101,2
4102,2
4103,0
4104,2
4105,3
4106,0
4107,0
4108,1
4109,3
4110,0
4111,2
4112,1
4113,1
4114,0
4115,0
4116,2
4117,0
4118,0
4119,0
4120,2
4121,0
4122,0
4123,2
4124,1
4125,0
4126,0
4127,0
4128,0
4129,1
4130,0
4131,0
4132,0
4133,0
4134,0
4135,0
4136,1
4137,0
4138,0
4139,3
4140,0
4141,0
4142,2
4143,1
4144,2
4145,0
4146,0
4147,3
4148,0
4149,1
4150,0
4151,0
4152,0
4153,0
4154,0
4155,2
4156,0
4157,2
4158,0
4159,0
4160,2
4161,0
4162,0
4163,2
4164,0
4165,0
4166,0
4167,0
4168,2
4169,0
4170,0
4171,0
4172,1
4173,0
4174,1
4175,1
4176,0
4177,0
4178,0
4179,1
4180,0
4181,0
4182,2
4183,0
4184,0
4185,0
4186,2
4187,0
4188,1
4189,0
4190,0
4191,0
4192,2
4193,0
4194,0
4195,1
4196,0
4197,0
4198,2
4199,1
4200,0
4201,0
4202,2
4203,0
4204,0
4205,0
4206,2
4207,0
4208,0
4209,1
4210,0
4211,0
4212,0
4213,2
4214,1
4215,3
4216,2
4217,1
4218,1
4219,0
4220,0
4221,0
4222,0
4223,1
4224,2
4225,0
4226,0
4227,0
4228,2
4229,2
4230,2
4231,0
4232,1
4233,0
4234,0
4235,2
4236,2
4237,2
4238,2
4239,0
4240,0
4241,1
4242,0
4243,0
4244,0
4245,0
4246,0
4247,0
4248,3
4249,0
4250,0
4251,0
4252,0
4253,0
4254,0
4255,1
4256,3
4257,1
4258,0
4259,0
4260,1
4261,0
4262,2
4263,3
4264,1
4265,2
4266,1
4267,2
4268,2
4269,0
4270,0
4271,2
4272,2
4273,1
4274,0
4275,0
4276,2
4277,0
4278,0
4279,1
4280,0
4281,2
4282,0
4283,1
4284,0
4285,0
4286,0
4287,0
4288,0
4289,1
4290,0
4291,2
4292,2
4293,0
4294,1
4295,0
4296,0
4297,0
4298,0
4299,0
4300,2
4301,2
4302,2
4303,0
4304,0
4305,2
4306,0
4307,1
4308,0
4309,1
4310,0
4311,0
4312,0
4313,0
4314,1
4315,0
4316,1
4317,2
4318,0
4319,0
4320,0
4321,3
4322,0
4323,1
4324,1
4325,1
4326,0
4327,0
4328,0
4329,1
4330,0
4331,0
4332,2
4333,0
4334,0
4335,1
4336,0
4337,0
4338,1
4339,1
4340,1
4341,1
4342,0
4343,1
4344,0
4345,0
4346,2
4347,0
4348,1
4349,0
4350,0
4351,1
4352,0
4353,0
4354,0
4355,1
4356,0
4357,0
4358,0
4359,0
4360,0
4361,1
4362,0
4363,0
4364,2
4365,0
4366,0
4367,0
4368,0
4369,0
4370,0
4371,0
4372,0
4373,0
4374,0
4375,1
4376,1
4377,0
4378,1
4379,0
4380,0
4381,0
4382,0
4383,0
4384,0
4385,0
4386,0
4387,2
4388,0
4389,1
4390,0
4391,0
4392,1
4393,0
4394,0
4395,0
4396,0
4397,0
4398,1
4399,0
4400,0
4401,0
4402,0
4403,1
4404,0
4405,0
4406,0
4407,3
4408,3
4409,1
4410,0
4411,1
4412,1
4413,0
4414,2
4415,3
4416,0
4417,2
4418,0
4419,2
4420,0
4421,1
4422,0
4423,0
4424,0
4425,0
4426,0
4427,0
4428,0
4429,0
4430,0
4431,0
4432,1
4433,0
4434,1
4435,0
4436,0
4437,0
4438,1
4439,0
4440,0
4441,0
4442,0
4443,0
4444,0
4445,0
4446,0
4447,1
4448,0
4449,0
4450,1
4451,1
4452,1
4453,0
4454,0
4455,0
4456,0
4457,0
4458,0
4459,0
4460,2
4461,0
4462,2
4463,0
4464,0
4465,0
4466,1
4467,1
4468,0
4469,0
4470,1
4471,0
4472,0
4473,0
4474,0
4475,0
4476,0
4477,0
4478,0
4479,0
4480,2
4481,1
4482,0
4483,0
4484,0
4485,0
4486,1
4487,2
4488,0
4489,0
4490,0
4491,2
4492,0
4493,1
4494,0
4495,0
4496,2
4497,0
4498,0
4499,0
4500,0
4501,0
4502,1
4503,0
4504,0
4505,0
4506,2
4507,0
4508,0
4509,0
4510,0
4511,2
4512,1
4513,0
4514,1
4515,1
4516,0
4517,1
4518,2
4519,0
4520,2
4521,0
4522,2
4523,1
4524,0
4525,0
4526,0
4527,0
4528,0
4529,2
4530,0
4531,0
4532,0
4533,0
4534,2
4535,2
4536,0
4537,0
4538,1
4539,0
4540,1
4541,2
4542,0
4543,0
4544,0
4545,2
4546,0
4547,0
4548,0
4549,1
4550,0
4551,0
4552,2
4553,1
4554,2
4555,3
4556,1
4557,2
4558,0
4559,0
4560,0
4561,3
4562,0
4563,2
4564,0
4565,0
4566,0
4567,0
4568,2
4569,2
4570,0
4571,0
4572,0
4573,2
4574,0
4575,0
4576,0
4577,1
4578,0
4579,1
4580,0
4581,0
4582,1
4583,2
4584,0
4585,0
4586,0
4587,0
4588,1
4589,2
4590,0
4591,0
4592,0
4593,1
4594,1
4595,0
4596,1
4597,2
4598,0
4599,2
4600,0
4601,3
4602,1
4603,0
4604,0
4605,2
4606,0
4607,0
4608,0
4609,0
4610,2
4611,0
4612,0
4613,2
4614,0
4615,1
4616,0
4617,2
4618,0
4619,0
4620,0
4621,0
4622,1
4623,0
4624,1
4625,2
4626,0
4627,0
4628,0
4629,2
4630,0
4631,0
4632,1
4633,0
4634,2
4635,0
4636,1
4637,2
4638,0
4639,1
4640,0
4641,0
4642,0
4643,0
4644,0
4645,0
4646,0
4647,0
4648,0
4649,0
4650,1
4651,0
4652,0
4653,0
4654,1
4655,3
4656,2
4657,0
4658,2
4659,0
4660,0
4661,0
4662,2
4663,0
4664,0
4665,2
4666,3
4667,1
4668,3
4669,0
4670,3
4671,0
4672,0
4673,0
4674,0
4675,0
4676,0
4677,1
4678,0
4679,0
4680,1
4681,0
4682,0
4683,0
4684,0
4685,2
4686,0
4687,0
4688,0
4689,2
4690,0
4691,0
4692,2
4693,0
4694,0
4695,0
4696,0
4697,0
4698,1
4699,2
4700,0
4701,2
4702,0
4703,0
4704,0
4705,0
4706,0
4707,0
4708,0
4709,0
4710,0
4711,0
4712,0
4713,1
4714,1
4715,0
4716,0
4717,1
4718,2
4719,0
4720,1
4721,0
4722,0
4723,0
4724,2
4725,2
4726,3
4727,0
4728,0
4729,2
4730,0
4731,0
4732,1
4733,0
4734,2
4735,0
4736,0
4737,2
4738,0
4739,0
4740,0
4741,0
4742,0
4743,0
4744,2
4745,2
4746,0
4747,0
4748,0
4749,2
4750,1
4751,1
4752,0
4753,0
4754,0
4755,1
4756,1
4757,1
4758,2
4759,0
4760,0
4761,2
4762,0
4763,0
4764,0
4765,0
4766,0
4767,0
4768,1
4769,0
4770,1
4771,2
4772,2
4773,0
4774,0
4775,0
4776,1
4777,0
4778,0
4779,0
4780,0
4781,0
4782,1
4783,0
4784,2
4785,0
4786,2
4787,1
4788,0
4789,2
4790,0
4791,0
4792,0
4793,0
4794,0
4795,2
4796,0
4797,0
4798,0
4799,0
4800,0
4801,0
4802,2
4803,0
4804,1
4805,0
4806,1
4807,2
4808,0
4809,1
4810,0
4811,0
4812,0
4813,0
4814,0
4815,0
4816,0
4817,0
4818,2
4819,0
4820,0
4821,2
4822,3
4823,3
4824,1
4825,0
4826,0
4827,1
4828,0
4829,1
4830,0
4831,0
4832,2
4833,0
4834,0
4835,0
4836,1
4837,0
4838,0
4839,0
4840,0
4841,0
4842,0
4843,0
4844,0
4845,2
4846,1
4847,0
4848,0
4849,0
4850,0
4851,1
4852,0
4853,0
4854,2
4855,0
4856,0
4857,1
4858,2
4859,1
4860,0
4861,1
4862,0
4863,0
4864,2
4865,0
4866,1
4867,1
4868,0
4869,0
4870,0
4871,2
4872,0
4873,0
4874,0
4875,0
4876,2
4877,1
4878,2
4879,2
4880,0
4881,0
4882,0
4883,0
4884,0
4885,2
4886,0
4887,0
4888,1
4889,0
4890,1
4891,1
4892,3
4893,1
4894,1
4895,1
4896,0
4897,0
4898,0
4899,0
4900,1
4901,1
4902,2
4903,0
4904,1
4905,2
4906,2
4907,2
4908,0
4909,2
4910,2
4911,0
4912,1
4913,1
4914,1
4915,2
4916,0
4917,0
4918,0
4919,0
4920,0
4921,0
4922,0
4923,0
4924,1
4925,0
4926,0
4927,0
4928,0
4929,0
4930,0
4931,0
4932,0
4933,0
4934,0
4935,1
4936,0
4937,0
4938,1
4939,1
4940,0
4941,0
4942,0
4943,0
4944,1
4945,0
4946,0
4947,1
4948,1
4949,1
4950,1
4951,2
4952,1
4953,2
4954,0
4955,0
4956,0
4957,1
4958,0
4959,0
4960,1
4961,0
4962,2
4963,0
4964,0
4965,0
4966,0
4967,0
4968,0
4969,0
4970,1
4971,0
4972,0
4973,3
4974,0
4975,1
4976,0
4977,1
4978,0
4979,0
4980,0
4981,0
4982,1
4983,0
4984,0
4985,0
4986,0
4987,0
4988,1
4989,0
4990,0
4991,0
4992,0
4993,2
4994,1
4995,0
4996,1
4997,2
4998,0
4999,0
5000,0
5001,0
5002,0
5003,0
5004,0
5005,0
5006,0
5007,2
5008,1
5009,0
5010,1
5011,3
5012,0
5013,2
5014,1
5015,2
5016,0
5017,1
5018,0
5019,0
5020,2
5021,0
5022,0
5023,0
5024,1
5025,0
5026,2
5027,1
5028,0
5029,1
5030,0
5031,0
5032,0
5033,0
5034,0
5035,0
5036,0
5037,0
5038,1
5039,2
5040,0
5041,0
5042,0
5043,0
5044,0
5045,1
5046,0
5047,0
5048,0
5049,0
5050,0
5051,2
5052,2
5053,0
5054,0
5055,1
5056,0
5057,0
5058,0
5059,2
5060,0
5061,1
5062,1
5063,0
5064,1
5065,2
5066,0
5067,0
5068,0
5069,2
5070,0
5071,0
5072,1
5073,0
5074,0
5075,0
5076,2
5077,0
5078,2
5079,1
5080,0
5081,2
5082,0
5083,0
5084,0
5085,1
5086,0
5087,0
5088,0
5089,0
5090,2
5091,0
5092,0
5093,0
5094,0
5095,1
5096,0
5097,0
5098,0
5099,1
5100,1
5101,0
5102,1
5103,0
5104,0
5105,0
5106,0
5107,1
5108,0
5109,2
5110,0
5111,0
5112,1
5113,1
5114,2
5115,0
5116,0
5117,0
5118,0
5119,0
5120,0
5121,2
5122,2
5123,2
5124,0
5125,0
5126,0
5127,2
5128,0
5129,3
5130,0
5131,0
5132,0
5133,0
5134,0
5135,0
5136,0
5137,0
5138,0
5139,0
5140,2
5141,2
5142,0
5143,2
5144,1
5145,0
5146,1
5147,0
5148,0
5149,2
5150,0
5151,0
5152,1
5153,2
5154,2
5155,0
5156,0
5157,1
5158,0
5159,0
5160,0
5161,2
5162,0
5163,0
5164,0
5165,0
5166,1
5167,0
5168,0
5169,0
5170,2
5171,0
5172,0
5173,0
5174,0
5175,3
5176,0
5177,0
5178,0
5179,1
5180,2
5181,0
5182,2
5183,1
5184,0
5185,1
5186,2
5187,0
5188,0
5189,0
5190,0
5191,0
5192,2
5193,1
5194,1
5195,1
5196,0
5197,2
5198,0
5199,0
5200,0
5201,0
5202,0
5203,1
5204,0
5205,0
5206,3
5207,0
5208,0
5209,1
5210,0
5211,0
5212,0
5213,2
5214,0
5215,1
5216,2
5217,0
5218,0
5219,0
5220,3
5221,2
5222,0
5223,2
5224,2
5225,1
5226,2
5227,0
5228,0
5229,0
5230,1
5231,2
5232,2
5233,0
5234,0
5235,0
5236,0
5237,1
5238,2
5239,1
5240,2
5241,2
5242,2
5243,0
5244,0
5245,0
5246,1
5247,2
5248,0
5249,0
5250,0
5251,1
5252,0
5253,0
5254,0
5255,0
5256,0
5257,1
5258,2
5259,0
5260,0
5261,1
5262,0
5263,0
5264,2
5265,1
5266,0
5267,0
5268,0
5269,0
5270,1
5271,0
5272,0
5273,0
5274,0
5275,1
5276,0
5277,1
5278,0
5279,1
5280,0
5281,1
5282,1
5283,2
5284,0
5285,1
5286,0
5287,0
5288,2
5289,0
5290,0
5291,0
5292,0
5293,0
5294,2
5295,0
5296,1
5297,1
5298,2
5299,1
5300,0
5301,0
5302,2
5303,1
5304,0
5305,0
5306,1
5307,0
5308,0
5309,0
5310,0
5311,0
5312,0
5313,2
5314,0
5315,0
5316,1
5317,0
5318,1
5319,0
5320,0
5321,1
5322,0
5323,2
5324,1
5325,2
5326,1
5327,0
5328,1
5329,0
5330,0
5331,0
5332,0
5333,0
5334,0
5335,0
5336,1
5337,0
5338,1
5339,0
5340,1
5341,0
5342,0
5343,2
5344,0
5345,0
5346,1
5347,2
5348,0
5349,0
5350,2
5351,1
5352,0
5353,0
5354,2
5355,0
5356,0
5357,0
5358,0
5359,0
5360,0
5361,0
5362,3
5363,0
5364,1
5365,0
5366,0
5367,1
5368,2
5369,1
5370,1
5371,0
5372,0
5373,2
5374,0
5375,1
5376,0
5377,0
5378,2
5379,0
5380,0
5381,1
5382,2
5383,0
5384,0
5385,2
5386,0
5387,0
5388,1
5389,3
5390,2
5391,0
5392,2
5393,0
5394,0
5395,0
5396,1
5397,0
5398,0
5399,1
5400,2
5401,1
5402,1
5403,0
5404,1
5405,1
5406,1
5407,0
5408,0
5409,0
5410,0
5411,0
5412,0
5413,2
5414,1
5415,2
5416,0
5417,0
5418,0
5419,2
5420,0
5421,0
5422,0
5423,0
5424,2
5425,0
5426,0
5427,2
5428,2
5429,1
5430,0
5431,0
5432,0
5433,1
5434,0
5435,1
5436,0
5437,0
5438,0
5439,1
5440,0
5441,1
5442,2
5443,0
5444,0
5445,1
5446,0
5447,2
5448,0
5449,0
5450,0
5451,1
5452,0
5453,2
5454,0
5455,2
5456,2
5457,0
5458,1
5459,0
5460,1
5461,1
5462,1
5463,0
5464,0
5465,0
5466,0
5467,0
5468,0
5469,0
5470,1
5471,0
5472,1
5473,1
5474,0
5475,1
5476,0
5477,0
5478,0
5479,2
5480,0
5481,0
5482,0
5483,2
5484,0
5485,0
5486,0
5487,1
5488,1
5489,0
5490,1
5491,3
5492,0
5493,2
5494,0
5495,1
5496,0
5497,0
5498,0
5499,2
5500,0
5501,1
5502,1
5503,2
5504,0
5505,0
5506,1
5507,2
5508,2
5509,1
5510,1
5511,0
5512,0
5513,0
5514,0
5515,2
5516,0
5517,0
5518,0
5519,1
5520,0
5521,0
5522,0
5523,0
5524,0
5525,1
5526,1
5527,0
5528,0
5529,0
5530,1
5531,0
5532,0
5533,0
5534,1
5535,3
5536,1
5537,0
5538,0
5539,2
5540,0
5541,0
5542,2
5543,0
5544,0
5545,1
5546,0
5547,0
5548,1
5549,0
5550,1
5551,0
5552,1
5553,1
5554,0
5555,1
5556,0
5557,3
5558,0
5559,1
5560,0
5561,0
5562,0
5563,2
5564,1
5565,0
5566,0
5567,2
5568,0
5569,3
5570,0
5571,0
5572,0
5573,1
5574,0
5575,0
5576,0
5577,0
5578,0
5579,0
5580,0
5581,0
5582,0
5583,0
5584,0
5585,1
5586,0
5587,1
5588,2
5589,3
5590,2
5591,2
5592,0
5593,2
5594,1
5595,3
5596,0
5597,0
5598,1
5599,1
5600,1
5601,2
5602,0
5603,0
5604,1
5605,0
5606,0
5607,0
5608,2
5609,1
5610,0
5611,0
5612,0
5613,2
5614,0
5615,2
5616,2
5617,1
5618,0
5619,0
5620,0
5621,2
5622,0
5623,0
5624,0
5625,0
5626,2
5627,0
5628,0
5629,0
5630,0
5631,0
5632,3
5633,0
5634,3
5635,0
5636,0
5637,1
5638,2
5639,0
5640,0
5641,0
5642,0
5643,2
5644,1
5645,0
5646,0
5647,1
5648,0
5649,0
5650,2
5651,0
5652,2
5653,1
5654,0
5655,0
5656,0
5657,0
5658,0
5659,0
5660,3
5661,0
5662,3
5663,0
5664,0
5665,1
5666,1
5667,1
5668,0
5669,1
5670,0
5671,0
5672,0
5673,0
5674,0
5675,0
5676,0
5677,0
5678,0
5679,2
5680,0
5681,0
5682,0
5683,1
5684,0
5685,0
5686,0
5687,0
5688,1
5689,0
5690,0
5691,0
5692,0
5693,0
5694,0
5695,1
5696,0
5697,0
5698,0
5699,0
5700,0
5701,0
5702,0
5703,0
5704,0
5705,0
5706,0
5707,0
5708,2
5709,0
5710,2
5711,0
5712,0
5713,0
5714,2
5715,0
5716,0
5717,2
5718,1
5719,1
5720,1
5721,0
5722,1
5723,0
5724,1
5725,0
5726,1
5727,1
5728,1
5729,0
5730,1
5731,0
5732,0
5733,2
5734,1
5735,3
5736,2
5737,1
5738,0
5739,0
5740,0
5741,3
5742,0
5743,0
5744,0
5745,2
5746,0
5747,0
5748,0
5749,0
5750,0
5751,0
5752,0
5753,2
5754,1
5755,0
5756,1
5757,2
5758,0
5759,0
5760,0
5761,2
5762,2
5763,1
5764,1
5765,2
5766,1
5767,0
5768,2
5769,0
5770,0
5771,0
5772,0
5773,0
5774,1
5775,2
5776,0
5777,2
5778,0
5779,0
5780,2
5781,1
5782,2
5783,0
5784,2
5785,1
5786,2
5787,1
5788,0
5789,0
5790,0
5791,2
5792,0
5793,0
5794,0
5795,0
5796,0
